Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Caloundra,54,1666024200,2022-10-18T02:30:00,-26.84678,153.15512,0.816,1.280,11.110,4.651,21.65,106.90,-99.90,-99.90
Caloundra,54,1666026000,2022-10-18T03:00:00,-26.84679,153.15521,0.822,1.650,10.530,4.706,21.60,104.10,-99.90,-99.90
Caloundra,54,1666027800,2022-10-18T03:30:00,-26.84677,153.15529,0.808,1.520,10.000,4.762,21.65,105.50,-99.90,-99.90
Caloundra,54,1666029600,2022-10-18T04:00:00,-26.84677,153.15536,0.773,1.450,10.530,4.762,21.60,101.30,-99.90,-99.90
Caloundra,54,1666031400,2022-10-18T04:30:00,-26.84677,153.15531,0.750,1.570,10.530,4.762,21.60,92.80,-99.90,-99.90
Caloundra,54,1666033200,2022-10-18T05:00:00,-26.84675,153.15521,0.791,1.230,10.530,4.762,21.60,102.70,-99.90,-99.90
Caloundra,54,1666035000,2022-10-18T05:30:00,-26.84670,153.15514,0.802,1.360,10.530,4.706,21.60,97.00,-99.90,-99.90
Caloundra,54,1666036800,2022-10-18T06:00:00,-26.84658,153.15499,0.801,1.400,10.530,4.598,21.50,102.70,-99.90,-99.90
Caloundra,54,1666038600,2022-10-18T06:30:00,-26.84611,153.15495,0.793,1.380,10.530,4.878,21.55,106.90,-99.90,-99.90
Caloundra,54,1666040400,2022-10-18T07:00:00,-26.84592,153.15519,0.790,1.390,10.530,4.878,21.50,101.30,-99.90,-99.90
Caloundra,54,1666042200,2022-10-18T07:30:00,-26.84593,153.15525,0.826,1.510,10.530,4.762,21.50,105.50,-99.90,-99.90
Caloundra,54,1666044000,2022-10-18T08:00:00,-26.84591,153.15529,0.823,1.470,10.000,4.819,21.50,111.10,-99.90,-99.90
Caloundra,54,1666045800,2022-10-18T08:30:00,-26.84591,153.15523,0.918,1.550,13.330,4.762,21.55,101.30,-99.90,-99.90
Caloundra,54,1666047600,2022-10-18T09:00:00,-26.84597,153.15499,0.848,1.570,10.530,4.938,21.60,97.00,-99.90,-99.90
Caloundra,54,1666049400,2022-10-18T09:30:00,-26.84609,153.15486,0.878,1.470,12.500,5.000,21.65,102.70,-99.90,-99.90
Caloundra,54,1666051200,2022-10-18T10:00:00,-26.84628,153.15476,0.842,1.460,12.500,4.706,21.65,108.30,-99.90,-99.90
Caloundra,54,1666053000,2022-10-18T10:30:00,-26.84701,153.15456,0.774,1.370,10.530,4.651,21.70,101.30,-99.90,-99.90
Caloundra,54,1666054800,2022-10-18T11:00:00,-26.84707,153.15456,0.831,1.360,12.500,4.706,21.70,105.50,-99.90,-99.90
Caloundra,54,1666056600,2022-10-18T11:30:00,-26.84718,153.15463,0.802,1.590,10.530,4.651,21.75,106.90,-99.90,-99.90
Caloundra,54,1666058400,2022-10-18T12:00:00,-26.84725,153.15469,0.878,1.570,11.110,4.651,21.85,106.90,-99.90,-99.90
Caloundra,54,1666060200,2022-10-18T12:30:00,-26.84723,153.15467,0.858,1.360,12.500,5.063,21.90,113.90,-99.90,-99.90
Caloundra,54,1666062000,2022-10-18T13:00:00,-26.84724,153.15467,0.874,1.520,12.500,4.762,22.05,104.10,-99.90,-99.90
Caloundra,54,1666063800,2022-10-18T13:30:00,-26.84727,153.15474,0.814,1.370,12.500,4.762,22.10,106.90,-99.90,-99.90
Caloundra,54,1666065600,2022-10-18T14:00:00,-26.84729,153.15476,0.873,1.710,11.110,4.878,22.05,108.30,-99.90,-99.90
Caloundra,54,1666067400,2022-10-18T14:30:00,-26.84729,153.15478,0.891,1.510,12.500,4.938,22.05,106.90,-99.90,-99.90
Caloundra,54,1666069200,2022-10-18T15:00:00,-26.84728,153.15476,0.878,1.630,11.760,4.819,22.05,108.30,-99.90,-99.90
Caloundra,54,1666071000,2022-10-18T15:30:00,-26.84727,153.15474,0.846,1.490,13.330,4.938,22.05,112.50,-99.90,-99.90
Caloundra,54,1666072800,2022-10-18T16:00:00,-26.84725,153.15471,0.939,1.590,11.760,4.878,22.05,95.60,-99.90,-99.90
Caloundra,54,1666074600,2022-10-18T16:30:00,-26.84721,153.15467,0.905,1.590,12.500,5.000,22.05,106.90,-99.90,-99.90
Caloundra,54,1666076400,2022-10-18T17:00:00,-26.84713,153.15463,0.884,1.300,12.500,5.128,22.05,105.50,-99.90,-99.90
Caloundra,54,1666078200,2022-10-18T17:30:00,-26.84707,153.15461,0.836,1.490,12.500,5.000,22.05,106.90,-99.90,-99.90
Caloundra,54,1666080000,2022-10-18T18:00:00,-26.84676,153.15459,0.813,1.580,11.110,4.878,22.00,99.80,-99.90,-99.90
Caloundra,54,1666081800,2022-10-18T18:30:00,-26.84646,153.15486,0.855,1.470,12.500,4.819,22.00,102.70,-99.90,-99.90
Caloundra,54,1666083600,2022-10-18T19:00:00,-26.84642,153.15497,0.981,2.030,11.760,4.878,21.95,97.00,-99.90,-99.90
Caloundra,54,1666085400,2022-10-18T19:30:00,-26.84639,153.15501,0.938,1.580,12.500,5.063,21.85,99.80,-99.90,-99.90
Caloundra,54,1666087200,2022-10-18T20:00:00,-26.84638,153.15501,1.020,1.580,11.760,4.938,21.85,105.50,-99.90,-99.90
Caloundra,54,1666089000,2022-10-18T20:30:00,-26.84637,153.15504,1.042,1.630,10.530,4.878,21.85,91.40,-99.90,-99.90
Caloundra,54,1666090800,2022-10-18T21:00:00,-26.84637,153.15497,1.047,1.790,12.500,5.063,21.85,105.50,-99.90,-99.90
Caloundra,54,1666092600,2022-10-18T21:30:00,-26.84637,153.15495,1.061,1.790,11.110,4.878,21.85,102.70,-99.90,-99.90
Caloundra,54,1666094400,2022-10-18T22:00:00,-26.84636,153.15497,1.048,1.540,11.760,5.000,21.90,99.80,-99.90,-99.90
Caloundra,54,1666096200,2022-10-18T22:30:00,-26.84636,153.15495,0.980,1.610,13.330,4.819,21.90,101.30,-99.90,-99.90
Caloundra,54,1666098000,2022-10-18T23:00:00,-26.84637,153.15491,1.008,1.870,11.110,4.545,21.85,109.70,-99.90,-99.90
Caloundra,54,1666099800,2022-10-18T23:30:00,-26.84641,153.15486,1.019,1.740,12.500,4.819,21.85,105.50,-99.90,-99.90
Caloundra,54,1666101600,2022-10-19T00:00:00,-26.84642,153.15480,1.014,1.880,11.760,4.762,21.80,109.70,-99.90,-99.90
Caloundra,54,1666103400,2022-10-19T00:30:00,-26.84649,153.15467,0.965,1.500,11.760,4.762,21.80,104.10,-99.90,-99.90
Caloundra,54,1666105200,2022-10-19T01:00:00,-26.84665,153.15456,0.965,1.660,13.330,4.598,21.80,97.00,-99.90,-99.90
Caloundra,54,1666107000,2022-10-19T01:30:00,-26.84691,153.15454,0.983,1.490,13.330,4.762,21.80,101.30,-99.90,-99.90
Caloundra,54,1666108800,2022-10-19T02:00:00,-26.84703,153.15452,0.996,1.740,12.500,4.706,21.85,106.90,-99.90,-99.90
Caloundra,54,1666110600,2022-10-19T02:30:00,-26.84714,153.15459,1.065,1.600,11.760,4.762,21.85,98.40,-99.90,-99.90
Caloundra,54,1666112400,2022-10-19T03:00:00,-26.84716,153.15463,0.955,1.550,12.500,4.762,21.85,99.80,-99.90,-99.90
Caloundra,54,1666114200,2022-10-19T03:30:00,-26.84721,153.15467,1.060,1.730,12.500,4.545,21.90,109.70,-99.90,-99.90
Caloundra,54,1666116000,2022-10-19T04:00:00,-26.84723,153.15471,1.015,1.630,12.500,4.706,21.85,101.30,-99.90,-99.90
Caloundra,54,1666117800,2022-10-19T04:30:00,-26.84723,153.15469,1.015,1.770,12.500,4.706,21.90,105.50,-99.90,-99.90
Caloundra,54,1666119600,2022-10-19T05:00:00,-26.84724,153.15474,0.948,1.760,11.760,4.706,21.85,105.50,-99.90,-99.90
Caloundra,54,1666121400,2022-10-19T05:30:00,-26.84721,153.15469,0.924,1.430,5.260,4.651,21.85,56.30,-99.90,-99.90
Caloundra,54,1666123200,2022-10-19T06:00:00,-26.84717,153.15469,0.968,1.640,12.500,4.494,21.85,102.70,-99.90,-99.90
Caloundra,54,1666125000,2022-10-19T06:30:00,-26.84711,153.15463,0.966,1.630,11.760,4.651,21.85,102.70,-99.90,-99.90
Caloundra,54,1666126800,2022-10-19T07:00:00,-26.84690,153.15456,0.955,2.020,11.760,4.706,21.85,99.80,-99.90,-99.90
Caloundra,54,1666128600,2022-10-19T07:30:00,-26.84659,153.15467,0.911,1.610,11.110,4.706,21.90,104.10,-99.90,-99.90
Caloundra,54,1666130400,2022-10-19T08:00:00,-26.84646,153.15489,1.034,1.620,12.500,4.545,21.80,111.10,-99.90,-99.90
Caloundra,54,1666132200,2022-10-19T08:30:00,-26.84642,153.15504,1.045,1.630,10.530,4.819,21.75,99.80,-99.90,-99.90
Caloundra,54,1666134000,2022-10-19T09:00:00,-26.84642,153.15504,0.983,1.550,11.760,4.878,21.75,105.50,-99.90,-99.90
Caloundra,54,1666135800,2022-10-19T09:30:00,-26.84644,153.15486,0.939,1.630,12.500,4.819,21.80,104.10,-99.90,-99.90
Caloundra,54,1666137600,2022-10-19T10:00:00,-26.84652,153.15474,0.958,1.570,10.000,4.545,21.80,104.10,-99.90,-99.90
Caloundra,54,1666139400,2022-10-19T10:30:00,-26.84651,153.15476,0.992,1.770,5.560,4.651,21.90,63.30,-99.90,-99.90
Caloundra,54,1666141200,2022-10-19T11:00:00,-26.84662,153.15467,0.981,1.720,12.500,4.598,21.90,99.80,-99.90,-99.90
Caloundra,54,1666143000,2022-10-19T11:30:00,-26.84683,153.15448,0.978,1.650,5.880,4.545,21.75,57.70,-99.90,-99.90
Caloundra,54,1666144800,2022-10-19T12:00:00,-26.84711,153.15459,0.913,1.370,5.560,4.444,21.80,66.10,-99.90,-99.90
Caloundra,54,1666146600,2022-10-19T12:30:00,-26.84725,153.15469,0.960,1.720,11.760,4.396,21.85,87.20,-99.90,-99.90
Caloundra,54,1666148400,2022-10-19T13:00:00,-26.84727,153.15474,0.944,1.640,5.560,4.444,21.90,70.30,-99.90,-99.90
Caloundra,54,1666150200,2022-10-19T13:30:00,-26.84726,153.15474,0.931,1.590,5.560,4.444,21.85,66.10,-99.90,-99.90
Caloundra,54,1666152000,2022-10-19T14:00:00,-26.84727,153.15474,0.912,1.550,5.560,4.598,21.90,64.70,-99.90,-99.90
Caloundra,54,1666153800,2022-10-19T14:30:00,-26.84727,153.15474,0.953,1.810,5.560,4.444,21.90,67.50,-99.90,-99.90
Caloundra,54,1666155600,2022-10-19T15:00:00,-26.84729,153.15476,0.966,1.600,11.110,4.494,21.80,105.50,-99.90,-99.90
Caloundra,54,1666157400,2022-10-19T15:30:00,-26.84728,153.15478,0.905,1.450,5.560,4.494,21.80,66.10,-99.90,-99.90
Caloundra,54,1666159200,2022-10-19T16:00:00,-26.84727,153.15474,0.977,1.670,5.880,4.301,21.80,61.90,-99.90,-99.90
Caloundra,54,1666161000,2022-10-19T16:30:00,-26.84725,153.15476,0.958,1.720,10.530,4.211,21.80,109.70,-99.90,-99.90
Caloundra,54,1666162800,2022-10-19T17:00:00,-26.84727,153.15476,0.891,1.420,5.560,4.396,21.80,71.70,-99.90,-99.90
Caloundra,54,1666164600,2022-10-19T17:30:00,-26.84724,153.15471,0.943,1.560,5.880,4.211,21.80,68.90,-99.90,-99.90
Caloundra,54,1666166400,2022-10-19T18:00:00,-26.84721,153.15467,0.959,1.480,5.260,4.348,21.80,73.10,-99.90,-99.90
Caloundra,54,1666168200,2022-10-19T18:30:00,-26.84707,153.15456,0.898,1.840,5.560,4.301,21.80,77.30,-99.90,-99.90
Caloundra,54,1666170000,2022-10-19T19:00:00,-26.84682,153.15454,0.932,1.950,5.560,4.444,21.80,73.10,-99.90,-99.90
Caloundra,54,1666171800,2022-10-19T19:30:00,-26.84644,153.15486,0.915,1.860,5.560,4.444,21.80,66.10,-99.90,-99.90
Caloundra,54,1666173600,2022-10-19T20:00:00,-26.84640,153.15504,0.977,1.440,5.560,4.396,21.80,73.10,-99.90,-99.90
Caloundra,54,1666175400,2022-10-19T20:30:00,-26.84637,153.15501,1.020,2.000,5.560,4.545,21.75,70.30,-99.90,-99.90
Caloundra,54,1666177200,2022-10-19T21:00:00,-26.84637,153.15504,0.999,1.590,5.560,4.494,21.80,73.10,-99.90,-99.90
Caloundra,54,1666179000,2022-10-19T21:30:00,-26.84636,153.15501,1.012,1.480,5.560,4.494,21.85,64.70,-99.90,-99.90
Caloundra,54,1666180800,2022-10-19T22:00:00,-26.84635,153.15501,1.039,1.780,5.560,4.348,21.80,56.30,-99.90,-99.90
Caloundra,54,1666182600,2022-10-19T22:30:00,-26.84635,153.15504,1.023,1.820,5.560,4.396,21.85,78.80,-99.90,-99.90
Caloundra,54,1666184400,2022-10-19T23:00:00,-26.84635,153.15501,1.031,2.050,5.560,4.396,21.80,73.10,-99.90,-99.90
Caloundra,54,1666186200,2022-10-19T23:30:00,-26.84638,153.15495,1.035,1.790,4.550,4.301,21.70,70.30,-99.90,-99.90
Caloundra,54,1666188000,2022-10-20T00:00:00,-26.84636,153.15493,1.046,1.990,5.560,4.396,21.70,68.90,-99.90,-99.90
Caloundra,54,1666189800,2022-10-20T00:30:00,-26.84639,153.15489,1.020,1.650,4.350,4.301,21.75,64.70,-99.90,-99.90
Caloundra,54,1666191600,2022-10-20T01:00:00,-26.84639,153.15484,1.023,1.790,4.000,4.301,21.75,63.30,-99.90,-99.90
Caloundra,54,1666193400,2022-10-20T01:30:00,-26.84643,153.15478,0.972,1.800,5.260,4.301,21.75,75.90,-99.90,-99.90
Caloundra,54,1666195200,2022-10-20T02:00:00,-26.84658,153.15461,1.012,1.500,5.560,4.301,21.75,75.90,-99.90,-99.90
Caloundra,54,1666197000,2022-10-20T02:30:00,-26.84675,153.15450,0.966,1.390,5.260,4.348,21.75,68.90,-99.90,-99.90
Caloundra,54,1666198800,2022-10-20T03:00:00,-26.84711,153.15454,1.022,2.120,5.560,4.124,21.75,70.30,-99.90,-99.90
Caloundra,54,1666200600,2022-10-20T03:30:00,-26.84724,153.15469,0.951,1.550,5.560,4.211,21.75,71.70,-99.90,-99.90
Caloundra,54,1666202400,2022-10-20T04:00:00,-26.84723,153.15467,0.946,1.700,5.260,4.124,21.75,64.70,-99.90,-99.90
Caloundra,54,1666204200,2022-10-20T04:30:00,-26.84726,153.15474,0.984,1.830,5.260,4.082,21.75,66.10,-99.90,-99.90
Caloundra,54,1666206000,2022-10-20T05:00:00,-26.84726,153.15474,0.965,1.600,5.260,4.211,21.70,64.70,-99.90,-99.90
Caloundra,54,1666207800,2022-10-20T05:30:00,-26.84725,153.15469,1.040,1.790,5.000,4.211,21.65,64.70,-99.90,-99.90
Caloundra,54,1666209600,2022-10-20T06:00:00,-26.84723,153.15467,1.019,1.890,5.000,4.167,21.65,70.30,-99.90,-99.90
Caloundra,54,1666211400,2022-10-20T06:30:00,-26.84724,153.15471,1.054,1.860,5.560,4.255,21.70,66.10,-99.90,-99.90
Caloundra,54,1666213200,2022-10-20T07:00:00,-26.84716,153.15467,1.048,1.710,5.560,4.348,21.70,63.30,-99.90,-99.90
Caloundra,54,1666215000,2022-10-20T07:30:00,-26.84696,153.15452,0.987,1.630,5.260,4.396,21.70,66.10,-99.90,-99.90
Caloundra,54,1666216800,2022-10-20T08:00:00,-26.84661,153.15461,1.023,1.880,5.560,4.348,21.70,57.70,-99.90,-99.90
Caloundra,54,1666218600,2022-10-20T08:30:00,-26.84642,153.15491,1.078,1.630,5.000,4.348,21.70,57.70,-99.90,-99.90
Caloundra,54,1666220400,2022-10-20T09:00:00,-26.84639,153.15504,0.990,1.810,5.260,4.444,21.70,60.50,-99.90,-99.90
Caloundra,54,1666222200,2022-10-20T09:30:00,-26.84638,153.15508,1.109,2.330,5.560,4.301,21.65,63.30,-99.90,-99.90
Caloundra,54,1666224000,2022-10-20T10:00:00,-26.84638,153.15504,1.055,2.140,5.260,4.494,21.70,56.30,-99.90,-99.90
Caloundra,54,1666225800,2022-10-20T10:30:00,-26.84638,153.15504,1.020,1.740,5.560,4.444,21.75,75.90,-99.90,-99.90
Caloundra,54,1666227600,2022-10-20T11:00:00,-26.84639,153.15491,1.074,2.090,5.000,4.444,21.85,70.30,-99.90,-99.90
Caloundra,54,1666229400,2022-10-20T11:30:00,-26.84639,153.15495,0.963,1.450,5.260,4.396,21.90,59.10,-99.90,-99.90
Caloundra,54,1666231200,2022-10-20T12:00:00,-26.84640,153.15482,1.062,1.890,5.560,4.211,21.80,64.70,-99.90,-99.90
Caloundra,54,1666233000,2022-10-20T12:30:00,-26.84649,153.15467,0.980,1.720,5.000,4.348,21.80,66.10,-99.90,-99.90
Caloundra,54,1666234800,2022-10-20T13:00:00,-26.84665,153.15454,1.030,1.900,5.560,4.301,21.85,66.10,-99.90,-99.90
Caloundra,54,1666236600,2022-10-20T13:30:00,-26.84699,153.15448,1.028,1.730,5.560,4.396,21.85,68.90,-99.90,-99.90
Caloundra,54,1666238400,2022-10-20T14:00:00,-26.84714,153.15459,1.000,1.580,5.560,4.301,21.85,67.50,-99.90,-99.90
Caloundra,54,1666240200,2022-10-20T14:30:00,-26.84728,153.15474,1.021,1.810,5.260,4.301,21.85,68.90,-99.90,-99.90
Caloundra,54,1666242000,2022-10-20T15:00:00,-26.84727,153.15474,0.956,1.490,5.560,4.348,21.95,66.10,-99.90,-99.90
Caloundra,54,1666243800,2022-10-20T15:30:00,-26.84727,153.15474,0.900,1.630,5.260,4.348,21.90,71.70,-99.90,-99.90
Caloundra,54,1666245600,2022-10-20T16:00:00,-26.84729,153.15478,0.952,1.850,5.880,4.255,21.85,63.30,-99.90,-99.90
Caloundra,54,1666247400,2022-10-20T16:30:00,-26.84728,153.15478,0.919,1.430,5.260,4.301,21.85,74.50,-99.90,-99.90
Caloundra,54,1666249200,2022-10-20T17:00:00,-26.84727,153.15476,0.906,1.500,5.260,4.301,21.80,67.50,-99.90,-99.90
Caloundra,54,1666251000,2022-10-20T17:30:00,-26.84727,153.15478,0.912,1.800,5.560,4.255,21.80,70.30,-99.90,-99.90
Caloundra,54,1666252800,2022-10-20T18:00:00,-26.84728,153.15478,0.858,1.410,5.560,4.167,21.75,67.50,-99.90,-99.90
Caloundra,54,1666254600,2022-10-20T18:30:00,-26.84728,153.15480,0.920,1.440,5.560,4.124,21.80,67.50,-99.90,-99.90
Caloundra,54,1666256400,2022-10-20T19:00:00,-26.84728,153.15482,0.928,1.700,5.260,4.124,21.75,66.10,-99.90,-99.90
Caloundra,54,1666258200,2022-10-20T19:30:00,-26.84724,153.15478,1.017,2.060,5.560,4.040,21.75,60.50,-99.90,-99.90
Caloundra,54,1666260000,2022-10-20T20:00:00,-26.84711,153.15476,1.012,2.110,5.880,4.211,21.75,61.90,-99.90,-99.90
Caloundra,54,1666261800,2022-10-20T20:30:00,-26.84643,153.15499,0.985,1.800,5.560,4.255,21.80,74.50,-99.90,-99.90
Caloundra,54,1666263600,2022-10-20T21:00:00,-26.84641,153.15510,1.052,1.790,5.260,4.211,21.80,73.10,-99.90,-99.90
Caloundra,54,1666265400,2022-10-20T21:30:00,-26.84637,153.15510,1.025,1.930,5.260,4.301,21.75,57.70,-99.90,-99.90
Caloundra,54,1666267200,2022-10-20T22:00:00,-26.84636,153.15506,1.119,1.820,5.560,4.444,21.75,68.90,-99.90,-99.90
Caloundra,54,1666269000,2022-10-20T22:30:00,-26.84634,153.15506,1.109,1.980,5.560,4.494,21.85,68.90,-99.90,-99.90
Caloundra,54,1666270800,2022-10-20T23:00:00,-26.84635,153.15508,1.206,2.120,5.560,4.545,21.85,80.20,-99.90,-99.90
Caloundra,54,1666272600,2022-10-20T23:30:00,-26.84633,153.15499,1.194,2.150,5.560,4.651,21.80,63.30,-99.90,-99.90
Caloundra,54,1666274400,2022-10-21T00:00:00,-26.84634,153.15493,1.293,2.030,5.560,4.598,21.80,70.30,-99.90,-99.90
Caloundra,54,1666276200,2022-10-21T00:30:00,-26.84635,153.15495,1.357,2.510,5.260,4.598,21.85,66.10,-99.90,-99.90
Caloundra,54,1666278000,2022-10-21T01:00:00,-26.84636,153.15486,1.354,2.270,5.560,4.762,21.80,73.10,-99.90,-99.90
Caloundra,54,1666279800,2022-10-21T01:30:00,-26.84638,153.15482,1.272,2.830,5.880,4.762,21.80,74.50,-99.90,-99.90
Caloundra,54,1666281600,2022-10-21T02:00:00,-26.84649,153.15463,1.422,2.180,6.250,4.651,21.85,57.70,-99.90,-99.90
Caloundra,54,1666283400,2022-10-21T02:30:00,-26.84663,153.15452,1.459,2.510,5.880,4.598,21.90,75.90,-99.90,-99.90
Caloundra,54,1666285200,2022-10-21T03:00:00,-26.84694,153.15446,1.388,3.150,6.250,4.651,21.90,78.80,-99.90,-99.90
Caloundra,54,1666287000,2022-10-21T03:30:00,-26.84721,153.15463,1.411,2.280,5.880,4.651,21.90,63.30,-99.90,-99.90
Caloundra,54,1666288800,2022-10-21T04:00:00,-26.84724,153.15469,1.362,2.110,5.880,4.545,21.90,60.50,-99.90,-99.90
Caloundra,54,1666290600,2022-10-21T04:30:00,-26.84723,153.15467,1.388,2.470,6.250,4.545,21.80,73.10,-99.90,-99.90
Caloundra,54,1666292400,2022-10-21T05:00:00,-26.84725,153.15471,1.443,2.330,6.250,4.651,21.80,64.70,-99.90,-99.90
Caloundra,54,1666294200,2022-10-21T05:30:00,-26.84724,153.15469,1.319,2.060,6.250,4.706,21.85,74.50,-99.90,-99.90
Caloundra,54,1666296000,2022-10-21T06:00:00,-26.84725,153.15471,1.389,2.320,5.880,4.545,21.80,66.10,-99.90,-99.90
Caloundra,54,1666297800,2022-10-21T06:30:00,-26.84724,153.15471,1.515,2.470,6.670,4.651,21.80,73.10,-99.90,-99.90
Caloundra,54,1666299600,2022-10-21T07:00:00,-26.84722,153.15467,1.391,2.170,6.670,4.762,21.80,83.00,-99.90,-99.90
Caloundra,54,1666301400,2022-10-21T07:30:00,-26.84713,153.15456,1.469,2.190,6.670,4.819,21.80,78.80,-99.90,-99.90
Caloundra,54,1666303200,2022-10-21T08:00:00,-26.84690,153.15446,1.408,2.510,6.670,4.938,21.80,75.90,-99.90,-99.90
North Moreton Bay,52,1665671400,2022-10-14T00:30:00,-26.89906,153.28161,1.305,2.230,11.760,5.479,22.40,95.60,-99.90,-99.90
North Moreton Bay,52,1665673200,2022-10-14T01:00:00,-26.89893,153.28200,1.198,2.300,13.330,5.556,22.40,91.40,-99.90,-99.90
North Moreton Bay,52,1665675000,2022-10-14T01:30:00,-26.89892,153.28215,1.348,2.270,13.330,5.882,22.40,87.20,-99.90,-99.90
North Moreton Bay,52,1665676800,2022-10-14T02:00:00,-26.89893,153.28222,1.364,2.500,13.330,6.154,22.40,87.20,-99.90,-99.90
North Moreton Bay,52,1665678600,2022-10-14T02:30:00,-26.89894,153.28222,1.207,2.130,13.330,5.882,22.35,83.00,-99.90,-99.90
North Moreton Bay,52,1665680400,2022-10-14T03:00:00,-26.89894,153.28222,1.393,2.320,13.330,5.556,22.40,84.40,-99.90,-99.90
North Moreton Bay,52,1665682200,2022-10-14T03:30:00,-26.89893,153.28224,1.271,2.200,13.330,5.797,22.40,81.60,-99.90,-99.90
North Moreton Bay,52,1665684000,2022-10-14T04:00:00,-26.89894,153.28217,1.274,1.850,14.290,5.714,22.40,90.00,-99.90,-99.90
North Moreton Bay,52,1665685800,2022-10-14T04:30:00,-26.89892,153.28200,1.341,2.310,12.500,5.634,22.35,88.60,-99.90,-99.90
North Moreton Bay,52,1665687600,2022-10-14T05:00:00,-26.89906,153.28164,1.267,2.180,12.500,5.797,22.35,85.80,-99.90,-99.90
North Moreton Bay,52,1665689400,2022-10-14T05:30:00,-26.89934,153.28129,1.286,2.020,12.500,5.556,22.35,85.80,-99.90,-99.90
North Moreton Bay,52,1665691200,2022-10-14T06:00:00,-26.89950,153.28131,1.322,2.530,13.330,5.882,22.35,91.40,-99.90,-99.90
North Moreton Bay,52,1665693000,2022-10-14T06:30:00,-26.89960,153.28134,1.329,1.900,13.330,5.797,22.35,90.00,-99.90,-99.90
North Moreton Bay,52,1665694800,2022-10-14T07:00:00,-26.89964,153.28134,1.194,2.010,13.330,6.250,22.35,94.20,-99.90,-99.90
North Moreton Bay,52,1665696600,2022-10-14T07:30:00,-26.89964,153.28131,1.155,1.990,13.330,5.797,22.40,104.10,-99.90,-99.90
North Moreton Bay,52,1665698400,2022-10-14T08:00:00,-26.89964,153.28134,1.160,2.060,13.330,5.634,22.40,101.30,-99.90,-99.90
North Moreton Bay,52,1665700200,2022-10-14T08:30:00,-26.89963,153.28131,1.118,1.990,14.290,6.250,22.40,101.30,-99.90,-99.90
North Moreton Bay,52,1665702000,2022-10-14T09:00:00,-26.89965,153.28134,1.238,2.210,13.330,5.970,22.45,94.20,-99.90,-99.90
North Moreton Bay,52,1665703800,2022-10-14T09:30:00,-26.89965,153.28136,1.166,1.890,12.500,5.970,22.50,90.00,-99.90,-99.90
North Moreton Bay,52,1665705600,2022-10-14T10:00:00,-26.89967,153.28136,1.305,2.120,12.500,6.780,22.55,95.60,-99.90,-99.90
North Moreton Bay,52,1665707400,2022-10-14T10:30:00,-26.89968,153.28138,1.201,2.000,13.330,6.349,22.65,94.20,-99.90,-99.90
North Moreton Bay,52,1665709200,2022-10-14T11:00:00,-26.89968,153.28138,1.238,2.420,13.330,6.780,22.60,88.60,-99.90,-99.90
North Moreton Bay,52,1665711000,2022-10-14T11:30:00,-26.89958,153.28138,1.188,1.850,14.290,6.452,22.65,88.60,-99.90,-99.90
North Moreton Bay,52,1665712800,2022-10-14T12:00:00,-26.89958,153.28142,1.247,2.430,13.330,6.452,22.65,90.00,-99.90,-99.90
North Moreton Bay,52,1665714600,2022-10-14T12:30:00,-26.89953,153.28142,1.357,2.360,13.330,6.154,22.60,94.20,-99.90,-99.90
North Moreton Bay,52,1665716400,2022-10-14T13:00:00,-26.89940,153.28149,1.164,1.900,12.500,6.250,22.55,91.40,-99.90,-99.90
North Moreton Bay,52,1665718200,2022-10-14T13:30:00,-26.89918,153.28164,1.169,1.990,12.500,6.250,22.55,94.20,-99.90,-99.90
North Moreton Bay,52,1665720000,2022-10-14T14:00:00,-26.89897,153.28196,1.219,1.940,13.330,5.556,22.55,90.00,-99.90,-99.90
North Moreton Bay,52,1665721800,2022-10-14T14:30:00,-26.89897,153.28215,1.214,2.330,13.330,5.634,22.55,91.40,-99.90,-99.90
North Moreton Bay,52,1665723600,2022-10-14T15:00:00,-26.89902,153.28224,1.271,2.250,13.330,5.333,22.55,97.00,-99.90,-99.90
North Moreton Bay,52,1665725400,2022-10-14T15:30:00,-26.89905,153.28228,1.272,2.020,13.330,5.405,22.55,94.20,-99.90,-99.90
North Moreton Bay,52,1665727200,2022-10-14T16:00:00,-26.89911,153.28239,1.196,2.050,14.290,5.405,22.50,92.80,-99.90,-99.90
North Moreton Bay,52,1665729000,2022-10-14T16:30:00,-26.89926,153.28247,1.227,1.860,14.290,5.000,22.50,90.00,-99.90,-99.90
North Moreton Bay,52,1665730800,2022-10-14T17:00:00,-26.89929,153.28247,1.196,1.930,12.500,4.938,22.55,88.60,-99.90,-99.90
North Moreton Bay,52,1665732600,2022-10-14T17:30:00,-26.89953,153.28241,1.181,1.900,12.500,5.063,22.55,92.80,-99.90,-99.90
North Moreton Bay,52,1665734400,2022-10-14T18:00:00,-26.89980,153.28213,1.163,1.720,13.330,5.128,22.55,92.80,-99.90,-99.90
